1	8	0	27.5	-77.45	-39.25	236.06	1	300
2	8	1	27.5	-77.45	0	236.06	1	300
3	8	2	27.5	-77.45	39.25	236.06	1	300
4	8	3	27.5	-106.052	-19.625	236.06	2	300
5	8	4	27.5	-106.052	19.625	236.06	2	300
6	8	5	27.5	-134.655	0	236.06	3	300
7	8	6	27.5	77.45	-39.25	236.06	1	300
8	8	7	27.5	77.45	0	236.06	1	300
9	8	8	27.5	77.45	39.25	236.06	1	300
10	8	9	27.5	106.053	-19.625	236.06	2	300
11	8	10	27.5	106.053	19.625	236.06	2	300
12	8	11	27.5	134.655	0	236.06	3	300
13	8	16	27.5	-77.45	-39.25	-236.06	1	300
14	8	17	27.5	-77.45	0	-236.06	1	300
15	8	18	27.5	-77.45	39.25	-236.06	1	300
16	8	19	27.5	-106.052	-19.625	-236.06	2	300
17	8	20	27.5	-106.052	19.625	-236.06	2	300
18	8	21	27.5	-134.655	0	-236.06	3	300
19	8	22	27.5	77.45	-39.25	-236.06	1	300
20	8	23	27.5	77.45	0	-236.06	1	300
21	8	12	27.5	77.45	39.25	-236.06	1	300
22	8	13	27.5	106.053	-19.625	-236.06	2	300
23	8	14	27.5	106.053	19.625	-236.06	2	300
24	8	15	27.5	134.655	0	-236.06	3	300
25	8	32	27.5	-118.3	77.45	0	3	600
26	8	33	27.5	-69.7	77.45	0	1	600
27	8	34	27.5	-34.85	77.45	0	1	600
28	8	35	27.5	0	77.45	0	1	600
29	8	36	27.5	34.85	77.45	0	1	600
30	8	37	27.5	69.7	77.45	0	1	600
31	8	24	27.5	118.3	77.45	0	3	600
32	8	25	27.5	-97.2	116.7	0	3	600
33	8	26	27.5	-60.362	112.3	0	2	600
34	8	27	27.5	-17.425	107.631	0	2	600
35	8	28	27.5	17.425	107.631	0	2	600
36	8	29	27.5	60.362	112.3	0	2	600
37	8	30	27.5	97.2	116.7	0	3	600
38	8	31	27.5	-73.928	151.378	0	3	600
39	8	48	27.5	-34.85	137.812	0	3	600
40	8	49	27.5	0	147.15	0	3	600
41	8	50	27.5	34.85	137.812	0	3	600
42	8	51	27.5	73.928	151.378	0	3	600
43	8	38	27.5	-27.0595	178.438	0	3	600
44	8	39	27.5	27.0595	178.438	0	3	600
45	8	40	27.5	-118.3	-77.45	0	3	600
46	8	41	27.5	-69.7	-77.45	0	1	600
47	8	42	27.5	-34.85	-77.45	0	1	600
48	8	43	27.5	0	-77.45	0	1	600
49	8	44	27.5	34.85	-77.45	0	1	600
50	8	45	27.5	69.7	-77.45	0	1	600
51	8	46	27.5	118.3	-77.45	0	3	600
52	8	47	27.5	-97.2	-116.7	0	3	600
53	8	52	27.5	-60.362	-112.3	0	2	600
54	8	53	27.5	-17.425	-107.631	0	2	600
55	8	54	27.5	17.425	-107.631	0	2	600
56	8	55	27.5	60.362	-112.3	0	2	600
57	8	56	27.5	97.2	-116.7	0	3	600
58	8	57	27.5	-73.928	-151.378	0	3	600
59	8	58	27.5	-34.85	-137.812	0	3	600
60	8	59	27.5	0	-147.15	0	3	600
61	8	60	27.5	34.85	-137.812	0	3	600
62	8	61	27.5	73.928	-151.378	0	3	600
63	8	62	27.5	-27.0595	-178.438	0	3	600
64	8	63	27.5	27.0595	-178.438	0	3	600
65	9	0	27.5	-215.5	77.45	0	5	609.6
66	9	1	27.5	-166.9	77.45	0	4	609.6
67	9	2	27.5	166.9	77.45	0	4	609.6
68	9	3	27.5	215.5	77.45	0	5	609.6
69	9	4	27.5	-301.012	214.133	0	7	609.6
70	9	5	27.5	-252.393	235.169	0	7	609.6
71	9	6	27.5	252.393	235.169	0	7	609.6
72	9	7	27.5	301.012	214.133	0	7	609.6
73	9	8	27.5	-215.5	-77.45	0	5	609.6
74	9	9	27.5	-166.9	-77.45	0	4	609.6
75	9	10	27.5	166.9	-77.45	0	4	609.6
76	9	11	27.5	215.5	-77.45	0	5	609.6
77	9	12	27.5	-301.012	-214.133	0	7	609.6
78	9	13	27.5	-252.393	-235.169	0	7	609.6
79	9	14	27.5	252.393	-235.169	0	7	609.6
80	9	15	27.5	301.012	-214.133	0	7	609.6
81	9	16	53	-139.932	142.007	0	4	609.6
82	9	17	53	-70.014	198.718	0	4	609.6
83	9	18	53	0	217.478	0	4	609.6
84	9	19	53	70.014	198.718	0	4	609.6
85	9	20	53	139.932	142.007	0	4	609.6
86	9	21	53	-214.903	127.3	0	5	609.6
87	9	22	53	-133.044	210.494	0	5	609.6
88	9	23	53	-48.6976	259.192	0	5	609.6
89	9	24	53	48.6976	259.192	0	5	609.6
90	9	25	53	133.044	210.494	0	5	609.6
91	9	26	53	214.903	127.3	0	5	609.6
92	9	27	53	-273.203	102.2	0	6	609.6
93	9	28	53	-263.894	172.91	0	6	609.6
94	9	29	53	-204.385	193.709	0	6	609.6
95	9	30	53	-118.139	282.073	0	6	609.6
96	9	32	53	0	313.728	0	6	609.6
97	9	33	53	118.139	282.073	0	6	609.6
98	9	34	53	204.385	193.709	0	6	609.6
99	9	35	53	263.894	172.91	0	6	609.6
100	9	36	53	273.203	102.2	0	6	609.6
101	9	37	53	-339.453	102.2	0	7	609.6
102	9	38	53	-323.857	159.305	0	7	609.6
103	9	39	53	-201.103	278.553	0	7	609.6
104	9	40	53	-166.264	365.428	0	7	609.6
105	9	41	53	-73.6089	352.162	0	7	609.6
106	9	42	53	73.6089	352.162	0	7	609.6
107	9	43	53	166.264	365.428	0	7	609.6
108	9	44	53	201.103	278.553	0	7	609.6
109	9	45	53	323.857	159.305	0	7	609.6
110	9	46	53	339.453	102.2	0	7	609.6
111	9	48	53	-139.932	-142.007	0	4	609.6
112	9	49	53	-70.014	-198.718	0	4	609.6
113	9	50	53	0	-217.478	0	4	609.6
114	9	51	53	70.014	-198.718	0	4	609.6
115	9	52	53	139.932	-142.007	0	4	609.6
116	9	53	53	-214.903	-127.3	0	5	609.6
117	9	54	53	-133.044	-210.494	0	5	609.6
118	9	55	53	-48.6976	-259.192	0	5	609.6
119	9	56	53	48.6976	-259.192	0	5	609.6
120	9	57	53	133.044	-210.494	0	5	609.6
121	9	58	53	214.903	-127.3	0	5	609.6
